comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
312036,2013-11-20,Honourable Lynne Yelich,"Minister of State, Foreign Affairs and Consular",1,Lynne Yelich,"Minister of State, Foreign Affairs and Consular",Lynne Yelich,Member of Parliament
334168,2014-08-20,Honourable Lynne Yelich,Minister of State,1,Lynne Yelich,Minister of State,Lynne Yelich,Member of Parliament
337607,2014-10-01,Honourable Senator Linda Frum,Senator,1,Linda Frum,Senator,Linda Frum,Senator
389173,2016-11-17,LaBarre Remi,Senior Advisor,1,Labarre Remi,Senior Advisor,Labarre Remi,Senior Advisor
333029,2014-08-01,Labonte Jeff,Director General,1,Labonte Jeff,Director General,Labonte Jeff,Director General
545977,2022-10-14,Lacey Campbell,"Manager, OCA",1,Lacey Campbell,"Manager, OCA",Lacey Campbell,"Manager, OCA"
581358,2023-10-30,Lacey-Marie Campbell,Manager,1,Lacey-marie Campbell,Manager,Lacey-marie Campbell,Manager
367242,2016-01-13,Lacey Sanders,Assistant,1,Lacey Sanders,Assistant,Lacey Sanders,Constituency Assistant
496230,2021-01-21,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
495740,2021-01-29,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
495742,2021-02-03,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
495743,2021-02-10,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
495744,2021-02-11,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
526739,2022-03-07,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
526059,2022-03-08,Lacey Sanders,Constituency Assistant,1,Lacey Sanders,Constituency Assistant,Lacey Sanders,Constituency Assistant
366102,2016-01-08,Lacey Saunders,Assistant,1,Lacey Saunders,Assistant,Lacey Saunders,Assistant
393659,2017-01-16,Lachmi Asnani-Ma,Manager,1,Lachmi Asnani-ma,Manager,Lachmi Asnani-ma,Manager
393661,2017-01-31,Lachmi Asnani-Ma,Manager,1,Lachmi Asnani-ma,Manager,Lachmi Asnani-ma,Manager
398692,2017-03-23,Lachmi Asnani-Ma,Manager,1,Lachmi Asnani-ma,Manager,Lachmi Asnani-ma,Manager
426220,2018-04-26,Lachmi Asnani-Ma,"Director, Supervision",1,Lachmi Asnani-ma,"Director, Supervision",Lachmi Asnani-ma,Manager
488265,2020-10-28,Ladan Nur,Regional Advisor,1,Ladan Nur,Regional Advisor,Ladan Nur,"Special Assistant, West and North"
488266,2020-11-03,Ladan Nur,Regional Advisor,1,Ladan Nur,Regional Advisor,Ladan Nur,"Special Assistant, West and North"
491719,2020-11-26,Ladan Nur,Policy Advisor,1,Ladan Nur,Policy Advisor,Ladan Nur,"Special Assistant, West and North"
493725,2020-12-22,Ladan Nur,"Regional Advisor, West",1,Ladan Nur,"Regional Advisor, West",Ladan Nur,"Special Assistant, West and North"
495735,2021-01-06,Ladan Nur,Regional Advisor and Minister's Aide,1,Ladan Nur,Regional Advisor and Minister's Aide,Ladan Nur,"Special Assistant, West and North"
495741,2021-02-04,Ladan Nur,Regional Advisor,1,Ladan Nur,Regional Advisor,Ladan Nur,"Special Assistant, West and North"
505917,2021-05-07,Ladan Nur,"Regional Advisor, West",1,Ladan Nur,"Regional Advisor, West",Ladan Nur,"Special Assistant, West and North"
505920,2021-05-07,Ladan Nur,"Regional Advisor, West",1,Ladan Nur,"Regional Advisor, West",Ladan Nur,"Special Assistant, West and North"
512190,2021-08-06,Ladan Nur,Western and Northern Desk,1,Ladan Nur,Western and Northern Desk,Ladan Nur,"Special Assistant, West and North"
531441,2022-04-12,Ladan Nur,"Special Assistant, West and North",1,Ladan Nur,"Special Assistant, West and North",Ladan Nur,"Special Assistant, West and North"
533638,2022-06-08,Ladan Nur,"Special Assistant, West and North",1,Ladan Nur,"Special Assistant, West and North",Ladan Nur,"Special Assistant, West and North"
538579,2022-06-16,Ladan Nur,"Special Assistant, West and North",1,Ladan Nur,"Special Assistant, West and North",Ladan Nur,"Special Assistant, West and North"
545185,2022-10-20,Ladan Nur,"Special Assistant, West and North",1,Ladan Nur,"Special Assistant, West and North",Ladan Nur,"Special Assistant, West and North"
523800,2022-02-15,Ladan  Rabiey Motmaen,"National Manager, Medical Devices Compliance Verification",1,Ladan Rabiey Motmaen,"National Manager, Medical Devices Compliance Verification",Ladan Rabiey Motmaen,Acting Manager
550648,2022-12-05,Ladan Rabiey Motmaen,Acting Manager,1,Ladan Rabiey Motmaen,Acting Manager,Ladan Rabiey Motmaen,Acting Manager
582269,2023-10-19,Laden Nur,Special Assistant,1,Laden Nur,Special Assistant,Laden Nur,Special Assistant
541349,2022-08-02,Ladislau  Papara,"Chief Representative, India",1,Ladislau Papara,"Chief Representative, India",Ladislau Papara,"Chief Representative, India"
199457,2011-11-24,Lafleur Diane,Director General,1,Lafleur Diane,Director General,Lafleur Diane,Director General
161287,2010-11-30,Laforest Jean-Yves,Member of Parliament,1,Laforest Jean-yves,Member of Parliament,Laforest Jean-yves,Member of Parliament
378997,2016-05-17,Laila-Gabrielle Cote,"Account Executive, Mining, Oil and Gas, Chemicals and Plastics",1,Laila-gabrielle Cote,"Account Executive, Mining, Oil and Gas, Chemicals and Plastics",Laila-gabrielle Cote,Account Executive
409719,2017-09-12,Laila-Gabrielle Côté,Account Executive,1,Laila-gabrielle Cote,Account Executive,Laila-gabrielle Cote,Account Executive
519412,2022-01-11,Laila  Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
347885,2015-02-19,Laila Goodridge,Parliamentary Secretary,1,Laila Goodridge,Parliamentary Secretary,Laila Goodridge,Member of Parliament
348038,2015-02-19,Laila Goodridge,Parliamentary Secretary’s Assistant,1,Laila Goodridge,Parliamentary Secretary’s Assistant,Laila Goodridge,Member of Parliament
348794,2015-03-10,Laila Goodridge,Parliamentary Secretary,1,Laila Goodridge,Parliamentary Secretary,Laila Goodridge,Member of Parliament
518016,2021-11-25,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
516933,2021-11-29,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
518885,2021-11-29,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
521297,2022-01-11,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
520117,2022-01-13,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
527654,2022-01-20,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
522768,2022-01-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
528537,2022-03-29,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
530709,2022-04-05,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
531094,2022-04-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
529875,2022-04-19,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
531323,2022-04-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
535978,2022-05-02,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
532845,2022-05-03,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
538765,2022-05-05,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
535130,2022-05-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
532641,2022-05-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
531624,2022-05-13,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
535182,2022-05-17,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
534141,2022-05-19,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
538096,2022-06-02,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
536706,2022-06-09,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
539863,2022-07-11,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
540056,2022-07-11,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
546747,2022-11-01,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550423,2022-11-01,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550428,2022-11-01,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
549061,2022-11-03,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550076,2022-11-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
551499,2022-11-14,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
554262,2022-11-14,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
549143,2022-11-15,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550633,2022-11-15,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
552090,2022-11-16,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
548922,2022-11-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550778,2022-11-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
550845,2022-11-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
548390,2022-11-24,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
552824,2022-12-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
554254,2022-12-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
573616,2023-02-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
566527,2023-02-13,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
558222,2023-02-15,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
560246,2023-03-06,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
562375,2023-03-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
558951,2023-03-09,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
560378,2023-03-20,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
562458,2023-03-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
561098,2023-03-23,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
560709,2023-03-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
563794,2023-04-11,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
564043,2023-04-17,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
564071,2023-04-17,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
564111,2023-04-17,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
574165,2023-07-10,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
598977,2023-07-10,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
575556,2023-09-05,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
598988,2023-09-05,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
580323,2023-10-03,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
583567,2023-10-03,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
615917,2023-10-03,Laila Goodridge,Member of Parliament | Shadow Minister of Addictions,1,Laila Goodridge,Member of Parliament | Shadow Minister of Addictions,Laila Goodridge,Member of Parliament
594627,2024-02-06,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
591958,2024-02-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
594919,2024-02-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
597318,2024-02-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
597422,2024-02-12,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
596025,2024-02-26,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
597322,2024-03-04,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
603023,2024-04-09,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
600355,2024-04-15,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
604666,2024-04-29,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
608314,2024-05-02,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
603903,2024-05-06,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
606866,2024-05-06,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
603836,2024-05-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
604180,2024-05-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
608360,2024-05-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
605340,2024-05-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
605480,2024-05-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
605585,2024-05-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
606923,2024-05-28,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
606197,2024-05-30,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
606531,2024-06-04,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
608342,2024-06-13,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
613432,2024-07-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
614558,2024-08-06,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
614406,2024-08-13,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
622579,2024-10-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
622865,2024-10-07,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619029,2024-10-08,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
622317,2024-10-09,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619584,2024-10-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619591,2024-10-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619613,2024-10-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619620,2024-10-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619702,2024-10-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619099,2024-10-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
622450,2024-10-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
622640,2024-10-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
636188,2024-10-22,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
619345,2024-10-29,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
620901,2024-10-30,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
625868,2024-11-14,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
627723,2024-11-14,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
625714,2024-11-19,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
626133,2024-11-19,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
623851,2024-11-21,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
627786,2024-11-26,Laila Goodridge,Member of Parliament,1,Laila Goodridge,Member of Parliament,Laila Goodridge,Member of Parliament
