comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
426280,2018-04-13,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
426283,2018-04-16,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
426296,2018-04-24,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
429120,2018-05-09,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
429130,2018-05-14,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
429140,2018-05-30,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
429141,2018-05-31,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
430629,2018-06-14,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
430635,2018-06-15,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
430643,2018-06-26,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
430644,2018-06-28,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
431634,2018-07-11,Gabriel Cyr,Parliamentary Assistant,1,Gabriel Cyr,Parliamentary Assistant,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
437023,2018-10-09,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
437025,2018-10-16,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
441217,2018-11-05,Gabriel Cyr,Policy and Operations Advisor,1,Gabriel Cyr,Policy and Operations Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
443322,2018-12-14,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
452514,2019-04-11,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
465318,2020-02-13,Gabriel Cyr,Policy and Operations Advisor,1,Gabriel Cyr,Policy and Operations Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
465825,2020-02-19,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
466337,2020-02-19,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
467216,2020-02-19,Gabriel Cyr,Policy Advisor and Quebec Lead to the Minister of Economic Development and Official Languages,1,Gabriel Cyr,Policy Advisor and Quebec Lead to the Minister of Economic Development and Official Languages,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
466769,2020-02-19,Gabriel Cyr,"Policy Advisor, Quebec Files Lead",1,Gabriel Cyr,"Policy Advisor, Quebec Files Lead",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
467671,2020-02-19,Gabriel Cyr,"Policy Advisor, Quebec Files Lead",1,Gabriel Cyr,"Policy Advisor, Quebec Files Lead",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
467771,2020-02-19,Gabriel Cyr,"Policy and Operations Advisor, Quebec Files",1,Gabriel Cyr,"Policy and Operations Advisor, Quebec Files",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
474026,2020-03-11,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
469900,2020-03-13,Gabriel Cyr,Policy and Operations Advisor,1,Gabriel Cyr,Policy and Operations Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
473879,2020-04-28,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
476181,2020-05-08,Gabriel Cyr,"Political Advisor, Minister's Office",1,Gabriel Cyr,"Political Advisor, Minister's Office",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
475415,2020-05-29,Gabriel Cyr,"Advisor, Economy, Quebec",1,Gabriel Cyr,"Advisor, Economy, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
482122,2020-08-17,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485062,2020-09-04,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485066,2020-09-09,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485070,2020-09-11,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
481982,2020-09-14,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485075,2020-09-17,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485197,2020-09-18,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485401,2020-09-22,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
483518,2020-10-01,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
486327,2020-10-05,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485381,2020-10-09,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485672,2020-10-09,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
488809,2020-10-23,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
486061,2020-10-23,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
485676,2020-10-26,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
488020,2020-10-27,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490005,2020-11-02,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490015,2020-11-09,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490018,2020-11-11,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490020,2020-11-12,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490027,2020-11-19,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
488785,2020-11-20,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490028,2020-11-20,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490029,2020-11-23,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
491192,2020-11-24,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490034,2020-11-27,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
490035,2020-11-30,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
492960,2020-12-01,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
492961,2020-12-02,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
492052,2020-12-17,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
492141,2020-12-21,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
495943,2020-12-23,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
493984,2021-01-22,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
496904,2021-01-22,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
494358,2021-01-28,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
498544,2021-02-04,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
498552,2021-02-05,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
496263,2021-02-08,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
498548,2021-02-18,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
502438,2021-03-19,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
505901,2021-03-19,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
500033,2021-03-22,Gabriel Cyr,"Regional Advisor, Quebec",1,Gabriel Cyr,"Regional Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
500700,2021-03-25,Gabriel Cyr,Policy Advisor to the Minister of Economic Development and Official Languages,1,Gabriel Cyr,Policy Advisor to the Minister of Economic Development and Official Languages,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
500134,2021-03-25,Gabriel Cyr,Quebec Regional Advisor,1,Gabriel Cyr,Quebec Regional Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
500276,2021-03-29,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
505893,2021-04-01,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
504444,2021-04-13,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
503974,2021-05-07,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
506224,2021-05-07,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
509179,2021-05-20,Gabriel Cyr,"Policy Advisor, Quebec",1,Gabriel Cyr,"Policy Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
507249,2021-06-10,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
511285,2021-06-22,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
511344,2021-06-23,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
512056,2021-07-02,Gabriel Cyr,"Senior Advisor, Quebec",1,Gabriel Cyr,"Senior Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
510085,2021-07-12,Gabriel Cyr,"Regional Advisor, Quebec",1,Gabriel Cyr,"Regional Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
510094,2021-07-12,Gabriel Cyr,"Regional Advisor, Quebec",1,Gabriel Cyr,"Regional Advisor, Quebec",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
512951,2021-07-22,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
512117,2021-07-28,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
513486,2021-08-09,Gabriel Cyr,Senior Advisor,1,Gabriel Cyr,Senior Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
513190,2021-08-12,Gabriel Cyr,"Policy Advisor, Quebec Regions",1,Gabriel Cyr,"Policy Advisor, Quebec Regions",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
518321,2021-11-16,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
519850,2021-12-17,Gabriel Cyr,"Director of Policy | Director, Parliamentary Affairs",1,Gabriel Cyr,"Director of Policy | Director, Parliamentary Affairs",Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
521364,2022-01-18,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
521923,2022-02-10,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
525903,2022-02-25,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
527716,2022-03-25,Gabriel Cyr,Policy Advisor and Quebec Lead to the Minister of Economic Development and Official Languages,1,Gabriel Cyr,Policy Advisor and Quebec Lead to the Minister of Economic Development and Official Languages,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
530204,2022-04-19,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
530205,2022-04-21,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
531006,2022-04-27,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
532172,2022-04-27,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
530532,2022-04-28,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
530932,2022-05-10,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
532764,2022-05-25,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
532839,2022-05-27,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
534179,2022-06-13,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
541777,2022-08-09,Gabriel Cyr,Policy Advisor,1,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
541346,2022-08-10,Gabriel Cyr,Director of Policy and Parliamentary Affairs,1,Gabriel Cyr,Director of Policy and Parliamentary Affairs,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
542469,2022-09-22,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
542569,2022-10-04,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
549847,2022-12-12,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
554688,2023-01-23,Gabriel Cyr,Director of Policy,1,Gabriel Cyr,Director of Policy,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
559574,2023-02-08,Gabriel Cyr,Chief of Staff,1,Gabriel Cyr,Chief of Staff,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
560126,2023-03-09,Gabriel Cyr,Acting Chief of Staff,1,Gabriel Cyr,Acting Chief of Staff,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
576531,2023-09-12,Gabriel Cyr,Deputy Chief of Staff,1,Gabriel Cyr,Deputy Chief of Staff,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
578188,2023-09-22,Gabriel Cyr,Director of Policy and Parliamentary Affairs,1,Gabriel Cyr,Director of Policy and Parliamentary Affairs,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
578193,2023-09-22,Gabriel Cyr,Director of Policy and Parliamentary Affairs,1,Gabriel Cyr,Director of Policy and Parliamentary Affairs,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
579463,2023-09-25,Gabriel Cyr,Director of Policy and Parliamentary Affairs,1,Gabriel Cyr,Director of Policy and Parliamentary Affairs,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
579464,2023-09-27,Gabriel Cyr,Director of Policy and Parliamentary Affairs,1,Gabriel Cyr,Director of Policy and Parliamentary Affairs,Gabriel Cyr,Policy Advisor,Gabriel Cyr,Policy Advisor
629705,2024-11-29,Gabriel  Delorme,Advisor,1,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor
454095,2018-10-02,Gabriel Delorme,Advisor,1,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor
454096,2018-12-12,Gabriel Delorme,Advisor,1,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor
454097,2019-04-02,Gabriel Delorme,Advisor,1,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor,Gabriel Delorme,Advisor
517081,2021-11-23,Gabriel Frost,Officer,1,Gabriel Frost,Officer,Gabriel Frost,Officer,Gabriel Frost,Officer
517095,2021-11-23,Gabriel Frost,Officer,1,Gabriel Frost,Officer,Gabriel Frost,Officer,Gabriel Frost,Officer
519133,2021-12-02,Gabriel Frost,Officer,1,Gabriel Frost,Officer,Gabriel Frost,Officer,Gabriel Frost,Officer
459194,2019-08-21,Gabriel Gosselin,Policy Officer,1,Gabriel Gosselin,Policy Officer,Gabriel Gosselin,Policy Officer,Gabriel Gosselin,Policy Officer
635803,2025-04-09,Gabriel Guay,"Supervisor, Data Collection Operations",1,Gabriel Guay,"Supervisor, Data Collection Operations",Gabriel Guay,"Supervisor, Data Collection Operations",Gabriel Guay,"Supervisor, Data Collection Operations"
