comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1
356439,2015-05-06,Gabrielle Fitzgeralld,"Acting Director, MMSD",1,Gabrielle Fitzgeralld
489060,2020-11-12,Gabrielle Forget,Senior Account Manager,1,Gabrielle Forget
524446,2022-01-19,Gabrielle Frost,Advisor,1,Gabrielle Frost
390537,2016-11-25,Gabrielle Labadie-Johnson,Agenda Manager,1,Gabrielle Labadie-johnson
390539,2016-11-25,Gabrielle Labadie-Johnson,Agenda Manager,1,Gabrielle Labadie-johnson
438460,2018-10-03,Gabrielle LaBadie-Johnson,Executive Assistant to the Minister and Chief of Staff,1,Gabrielle Labadie-johnson
288009,2013-08-26,Gabrielle Renaud-Mattey,Director of Communications,1,Gabrielle Renaud-mattey
482857,2020-09-21,Gabrielle St-Marie,Member of Parliament,1,Gabrielle St-marie
484988,2020-09-21,Gabrielle St-Marie,Member of Parliament,1,Gabrielle St-marie
552961,2022-12-20, Gabrielle Tomovcik,Senior Program Officer,1,Gabrielle Tomovcik
552960,2022-12-01,Gabrielle  Tomovcik,Senior Program Officer,1,Gabrielle Tomovcik
552965,2022-12-21,Gabrielle Tomovcik,Senior Program Officer,1,Gabrielle Tomovcik
632110,2025-01-29,Gabrielle Tomovcik,Senior Officer,1,Gabrielle Tomovcik
508745,2021-05-31,Gabrielle Torrealba,Research Support Assistant,1,Gabrielle Torrealba
510788,2021-06-15,Gabrielle White,Senior Policy Analyst,1,Gabrielle White
510796,2021-06-23,Gabrielle White,Senior Policy Analyst,1,Gabrielle White
242952,2012-10-04,Gabriel Mastico,"Economist, Microeconomic Policy Analysis",1,Gabriel Mastico
552299,2022-11-03,Gabriel  Mezzari,Advisor,1,Gabriel Mezzari
549617,2022-11-28,Gabriel Mezzari,Legislative Assistant,1,Gabriel Mezzari
563642,2023-04-27,Gabriel Mezzari,Regional Advisor to the Minister of Labour,1,Gabriel Mezzari
581603,2023-10-17,Gabriel Mezzari,"Regional Advisor, Quebec",1,Gabriel Mezzari
580458,2023-10-26,Gabriel Mezzari,"Legislative Assistant | Parliamentary Secretary Assistant, Quebec Desk",1,Gabriel Mezzari
584933,2023-11-15,Gabriel Mezzari,"Regional Advisor, QC",1,Gabriel Mezzari
432366,2018-07-24,Gabriel Ngo,Advisor,1,Gabriel Ngo
457998,2019-07-29,Gabriel Picard,Scientific Evaluator,1,Gabriel Picard
139635,2010-02-02,Gabriel Piette,"Director, Science",1,Gabriel Piette
515959,2021-11-15,Gabriel  Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
365575,2015-11-16,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
408998,2017-09-11,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
419445,2018-02-06,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
485005,2020-09-17,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
498380,2021-02-22,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
624065,2024-11-20,Gabriel Sainte-Marie,Member of Parliament,1,Gabriel Sainte-marie
446222,2019-02-05,Gabriel SAINTE-MARIE,Member of Parliament,1,Gabriel Sainte-marie
429903,2018-06-07,GABRIEL SAINTE-MARIE,Member of Parliament,1,Gabriel Sainte-marie
518025,2021-11-11,Gabriel  Ste-Marie ,Member of Parliament,1,Gabriel Ste-marie
469873,2020-03-10,Gabriel Ste Marie,Member of Parliament,1,Gabriel Ste Marie
373787,2016-03-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
373302,2016-03-23,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
377591,2016-05-03,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
387229,2016-10-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
386086,2016-10-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
395064,2017-02-07,Gabriel Ste-Marie,Deputy Minister,1,Gabriel Ste-marie
395073,2017-02-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
397007,2017-02-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
395530,2017-03-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
400284,2017-04-03,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
401517,2017-05-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
410312,2017-09-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
419183,2018-01-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
419998,2018-01-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
420049,2018-01-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
420018,2018-02-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
432892,2018-05-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
428275,2018-06-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
440082,2018-10-23,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
446894,2018-10-23,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
436954,2018-11-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
447275,2019-02-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
450426,2019-02-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
450829,2019-04-02,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
452421,2019-04-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
456397,2019-06-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
462136,2019-12-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
462599,2019-12-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
465212,2020-02-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
467390,2020-02-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
464432,2020-02-13,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
465563,2020-02-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
467099,2020-02-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
468739,2020-02-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
468287,2020-02-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
465818,2020-02-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
466479,2020-02-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
468859,2020-03-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
469519,2020-03-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
470321,2020-04-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
480634,2020-04-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
473595,2020-04-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
475171,2020-05-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
476035,2020-05-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
476074,2020-05-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
472094,2020-05-07,Gabriel Ste-Marie,"Vice Chair, Standing Committee on Finance",1,Gabriel Ste-marie
475363,2020-05-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
475443,2020-05-25,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
475871,2020-05-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
474773,2020-06-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
477711,2020-06-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
475116,2020-06-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
476125,2020-06-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
477656,2020-06-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483193,2020-09-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
484140,2020-09-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
487138,2020-09-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483258,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483262,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483980,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483984,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
485085,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
485309,2020-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
484197,2020-09-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
483465,2020-10-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
486851,2020-10-22,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
488315,2020-10-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
490654,2020-11-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
491219,2020-11-13,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
489378,2020-11-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
489383,2020-11-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
489660,2020-11-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
489886,2020-11-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
491715,2020-11-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
491831,2020-11-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
491206,2020-12-03,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
495470,2021-01-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
493974,2021-01-22,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
495656,2021-01-25,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
496084,2021-01-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
498423,2021-02-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
498836,2021-02-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
494723,2021-02-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
499455,2021-02-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
499711,2021-02-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
497498,2021-02-16,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
498425,2021-02-22,Gabriel Ste-Marie,"Member of Parliament | Vice Chair, Standing Committee on Finance",1,Gabriel Ste-marie
497666,2021-03-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
501115,2021-03-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
502559,2021-03-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
500801,2021-03-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
500806,2021-03-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
497938,2021-03-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
502303,2021-03-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
502281,2021-03-18,Gabriel Ste-Marie,"Member of Parliament | Vice Chair, FINA",1,Gabriel Ste-marie
505949,2021-04-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
513551,2021-04-13,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
505431,2021-04-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
505826,2021-04-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
508374,2021-05-03,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
513552,2021-05-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
508321,2021-05-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
507869,2021-06-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
510021,2021-06-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
513624,2021-06-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
510600,2021-06-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
511543,2021-06-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
515393,2021-11-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
516756,2021-11-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
518127,2021-11-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
519957,2021-12-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
520304,2021-12-16,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
521370,2022-01-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
522907,2022-01-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
523024,2022-01-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
525993,2022-02-08,Gabriel Ste-Marie,"Member of Parliament | Vice Chair, FINA",1,Gabriel Ste-marie
525095,2022-02-16,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
525836,2022-02-16,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
524171,2022-02-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
526326,2022-02-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
530178,2022-02-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
529167,2022-03-31,Gabriel Ste-Marie,Deputy Minister,1,Gabriel Ste-marie
532301,2022-04-22,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
533404,2022-05-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
534716,2022-05-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
535641,2022-05-09,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
532329,2022-05-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
533111,2022-05-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
533405,2022-05-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
534720,2022-05-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
542402,2022-09-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
542424,2022-09-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
542557,2022-09-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
544633,2022-10-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
547185,2022-10-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
545993,2022-10-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
544765,2022-10-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
547549,2022-10-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
545069,2022-10-21,Gabriel Ste-Marie,Vice President,1,Gabriel Ste-marie
550029,2022-11-02,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
548570,2022-11-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
551697,2022-11-15,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
550506,2022-11-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
548379,2022-11-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
548912,2022-11-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
550668,2022-11-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
554415,2022-12-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
553477,2022-12-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
549184,2022-12-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
553875,2022-12-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
553877,2022-12-10,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
560715,2023-03-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
562238,2023-03-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
565722,2023-04-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
570562,2023-05-08,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
564868,2023-05-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
568089,2023-05-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
568093,2023-05-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
575371,2023-07-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
575959,2023-08-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
579501,2023-09-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
579483,2023-09-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
579204,2023-09-25,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
579599,2023-09-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
580261,2023-10-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
582334,2023-10-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
583203,2023-10-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
580898,2023-11-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
589020,2023-11-22,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
591569,2023-11-22,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
589622,2023-12-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
589716,2023-12-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
589719,2023-12-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
589722,2023-12-06,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
590752,2023-12-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
591329,2024-01-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
594060,2024-01-29,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
593514,2024-01-31,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
592046,2024-02-01,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
597968,2024-02-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
598017,2024-02-20,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
594708,2024-02-28,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
597018,2024-02-28,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
597472,2024-02-28,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
601182,2024-03-15,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
600217,2024-03-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
598881,2024-04-02,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
602830,2024-04-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
617055,2024-09-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
617078,2024-09-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
615546,2024-09-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
615640,2024-09-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
617129,2024-09-26,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
616444,2024-09-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
617247,2024-09-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
618221,2024-09-30,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
618242,2024-10-03,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
619836,2024-10-15,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
619113,2024-10-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
619196,2024-10-24,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
621331,2024-10-31,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
626336,2024-11-07,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
635512,2024-11-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
625984,2024-11-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
624918,2024-11-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
625483,2024-11-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
626278,2024-11-19,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
628746,2024-12-02,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
628256,2024-12-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
628260,2024-12-05,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
628029,2024-12-12,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
628776,2024-12-17,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
630649,2025-01-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
634131,2025-02-11,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
633228,2025-02-14,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
632159,2025-02-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
632026,2025-02-27,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
634413,2025-03-18,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
634599,2025-03-21,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
636992,2025-05-15,Gabriel Ste-Marie,Member of Parliament,1,Gabriel Ste-marie
488602,2020-09-14,Gabriel Ste. Marie,Member of Parliament,1,Gabriel Ste. Marie
483947,2020-09-17,Gabriel Ste. Marie,Member of Parliament,1,Gabriel Ste. Marie
496693,2021-02-09,Gabriel Ste. Marie,Member of Parliament,1,Gabriel Ste. Marie
368927,2016-01-19,GABRIEL STE-MARIE,Member of Parliament,1,Gabriel Ste-marie
445919,2019-02-05,GABRIEL STE-MARIE,Member of Parliament,1,Gabriel Ste-marie
500252,2021-03-23,"Gabriel Ste-Marie, M.P.",Member of Parliament,1,Gabriel Ste-marie
383943,2016-09-08,Gabriel St-Hilaire,Assistant,1,Gabriel St-hilaire
412427,2017-10-16,Gabriel St-Hilaire,Assistant Member of Parliament,1,Gabriel St-hilaire
434423,2018-10-02,Gabriel St-Hilaire,Director and Legislative Assistant,1,Gabriel St-hilaire
452320,2019-04-29,Gabriel St-Hilaire,Staffer,1,Gabriel St-hilaire
456233,2019-05-14,Gabriel St-Hilaire,Director and Legislative Assistant,1,Gabriel St-hilaire
378151,2016-05-31,Gabriel St-Marie,Member of Parliament,1,Gabriel St-marie
398140,2017-04-04,Gabriel St-Marie,Member of Parliament,1,Gabriel St-marie
429910,2018-06-07,Gabriel St. Marie,Member of Parliament,1,Gabriel St. Marie
429911,2018-06-07,Gabriel St. Marie,Member of Parliament,1,Gabriel St. Marie
